"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"anchorage","AK","US","circle","10.0","6 Flying objects spotted in anchorage ak","61.2180556","-149.9002778","2004","8","16","12","8","2004","8","24"
"anchorage","AK","US","circle","1800.0","My brother and I were going to school on mid-hillside walking toward the west when we saw lights in the sky to the south. The object pa","61.2180556","-149.9002778","2003","1","24","8","30","2003","3","21"
"anchorage","AK","US","circle","60.0","UFO APPEAR&#39S OVER ANCHORAGE ALASKA 80&#44000 FT. LOOK&#39S LIKE A BB &amp; NO MOVEMENT","61.2180556","-149.9002778","2010","8","6","18","0","2010","11","21"
"anchorage","AK","US","circle","300.0","Two large&#44 bright red&#44 circular objects falling out of the sky over Elmendorf AFB.","61.2180556","-149.9002778","2013","12","19","16","0","2013","12","23"
"anchorage","AK","US","cylinder","30.0","Cylindrical lights&#44 Anchorage","61.2180556","-149.9002778","2012","10","21","18","30","2012","10","30"
"anchorage","AK","US","cylinder","900.0","Bright orange lights&#44 moving slowly up from the ground&#44 hovering and moving away to the SW.","61.2180556","-149.9002778","2014","1","31","22","0","2014","2","7"
"anchorage","AK","US","cylinder","900.0","Walking dog in the day and saw a silent and still chrome cylindrical object in the sky.","61.2180556","-149.9002778","1997","6","30","12","0","2012","3","13"
"anchorage","AK","US","disk","2700.0","Brown rustic red sideways disc shaped UFO and hovering very slowly through the air with pauses at random.","61.2180556","-149.9002778","2008","3","29","11","0","2008","3","31"
"anchorage","AK","US","disk","2700.0","it was a definite flying saucer&#44 that made no sound&#44 no lights&#44 rusty colored round","61.2180556","-149.9002778","2008","3","29","11","0","2008","3","31"
"anchorage","AK","US","disk","2700.0","Disk shaped object in sky for 45 minutes","61.2180556","-149.9002778","2006","9","30","14","0","2007","4","27"
"anchorage","AK","US","disk","1800.0","Large shiny white disk hovering West and East in afternoon sky.","61.2180556","-149.9002778","2006","9","30","14","30","2006","10","30"
"anchorage","AK","US","disk","3.0","Three black saucer-shaped objects quickly take off from the woods.","61.2180556","-149.9002778","1986","8","20","2","0","2004","6","4"
"anchorage","AK","US","disk","180.0","Disk encountered operation difficulties and crashed.","61.2180556","-149.9002778","1949","6","10","21","0","2005","4","16"
"anchorage","AK","US","disk","900.0","black/silver disc over anchorage alaska","61.2180556","-149.9002778","2009","5","25","20","0","2009","6","9"
"anchorage","AK","US","disk","90.0","saucer shaped object intercepted by 2 military jets","61.2180556","-149.9002778","1999","5","6","13","30","2000","3","16"
"anchorage","AK","US","disk","300.0","Saucer with bright lights&#44 then spiky halo in colors&#44 over Cook Inlet&#44 Anchorage.","61.2180556","-149.9002778","2012","11","14","21","0","2012","11","19"
"anchorage","AK","US","disk","60.0","black disc-shaped object rose from behind a mountain then stopped and moved quickly to the south against a heavy wind","61.2180556","-149.9002778","2006","10","8","14","2","2006","10","30"
"anchorage","AK","US","egg","900.0","Egg has other egg","61.2180556","-149.9002778","2001","6","10","22","30","2001","8","5"
"anchorage","AK","US","fireball","2.0","Anchorage meteor ufo Spenard area.","61.2180556","-149.9002778","2013","12","11","8","25","2013","12","12"
"anchorage","AK","US","fireball","10.0","Short rocket-like fireball near air force base.","61.2180556","-149.9002778","2012","10","12","21","5","2012","10","30"
"anchorage","AK","US","flash","2.0","Strange flash in the sky.","61.2180556","-149.9002778","2013","12","14","18","50","2013","12","23"
"anchorage","AK","US","flash","300.0","Brightly flashing high speed spherical object moving at very low altitude across the mountains&#44 moving sporadically at first.","61.2180556","-149.9002778","2014","4","19","22","15","2014","4","24"
"anchorage","AK","US","flash","60.0","Red Flashing UFO Hovering and slowly moving right to left.","61.2180556","-149.9002778","2014","2","19","3","0","2014","2","27"
"anchorage","AK","US","formation","420.0","25 to 35 light orange orbs in sky...not flares","61.2180556","-149.9002778","2012","10","2","21","30","2012","10","30"
"anchorage","AK","US","formation","1200.0","Odd Cloud Formation Lit Up and Moving Toward and Away from us.","61.2180556","-149.9002778","2009","8","28","23","0","2009","12","12"
"anchorage","AK","US","light","60.0","Upper atmosphere object moving south&#44 becoming stationary and later moving east at a high rate of speed.","61.2180556","-149.9002778","2010","1","1","0","20","2013","5","15"
"anchorage","AK","US","light","90.0","New Years morning 2012. 5 lights by southern mountains outside Anchorage&#44 AK","61.2180556","-149.9002778","2012","1","1","0","1","2012","1","12"
"anchorage","AK","US","light","5400.0","Object emitted another object.","61.2180556","-149.9002778","2012","11","25","19","50","2012","12","20"
"anchorage","AK","US","light","28800.0","Missing time ........ Why is it 7:45 am &#44 when I just looked at the clock and it was 1:15 am a second ago?","61.2180556","-149.9002778","2000","10","26","23","30","2000","12","2"
"anchorage","AK","US","light","600.0","2 Unidentified Orange Lights above Anchorage.","61.2180556","-149.9002778","2014","2","23","19","45","2014","2","27"
"anchorage","AK","US","light","300.0","stationary amber/orange colored lights over Anchorage.","61.2180556","-149.9002778","2013","12","23","22","11","2014","1","10"
"anchorage","AK","US","light","300.0","Two small orange lights flying over Anchorage","61.2180556","-149.9002778","2010","12","31","20","10","2011","1","5"
"anchorage","AK","US","light","300.0","2 bright lights over Anchorage","61.2180556","-149.9002778","2012","8","28","9","0","2012","9","24"
"anchorage","AK","US","light","300.0","ufo was traveling above the clouds&#44 over east Anchorage","61.2180556","-149.9002778","2005","12","25","23","30","2006","2","14"
"anchorage","AK","US","light","300.0","3 orange &quot;stars&#44&quot; brighter than reg stars in a hazy night sky.  non-moving then fading out. triangle formation.","61.2180556","-149.9002778","2012","11","4","19","15","2012","11","19"
"anchorage","AK","US","light","3.0","an amazingly fast blue-green light pulsing to the chugach mountains in south anchorage","61.2180556","-149.9002778","2006","11","28","17","20","2006","12","7"
"anchorage","AK","US","light","180.0","Red light with yellow edges pulsating and stationary to the south of Anchorage just below overcast cloud cover which provided me with a","61.2180556","-149.9002778","2013","12","10","23","50","2013","12","12"
"anchorage","AK","US","light","180.0","Glowing ball of light","61.2180556","-149.9002778","1987","11","17","6","0","2005","5","11"
"anchorage","AK","US","light","180.0","Driving on Fort Richardson saw 1 orange bright light above Arctic valley that appeared droped disapered then reappeared .","61.2180556","-149.9002778","2013","10","23","18","0","2013","11","11"
"anchorage","AK","US","light","180.0","9 red dots hovering  low in the sky moving very slowly to the west.","61.2180556","-149.9002778","2014","3","1","0","0","2014","3","18"
"anchorage","AK","US","light","1200.0","3 bright lights (same hew as the stars) darting around the area of the Big Dipper&#44 2 seemed to be &quot;attacking&quot; the 1","61.2180556","-149.9002778","2012","10","20","23","0","2012","10","30"
"anchorage","AK","US","light","20.0","More stars moving around over Anchorage","61.2180556","-149.9002778","2003","9","8","23","30","2003","9","12"
"anchorage","AK","US","light","2.0","greenish ball of light moving rapidly in northern direction  at exactly 11:25 pm  Alaska time Nov. 14&#44 2006","61.2180556","-149.9002778","2006","11","14","23","25","2006","12","7"
"anchorage","AK","US","light","2.0","Point of light appears to fall&#44 maneuvers&#44 vanishes","61.2180556","-149.9002778","2011","12","4","21","17","2011","12","12"
"anchorage","AK","US","light","15.0","&quot;Stars&quot; moving together over Anchorage","61.2180556","-149.9002778","2003","4","19","0","30","2003","4","22"
"anchorage","AK","US","light","900.0","Empl. of KRUA radio station at Univ. of AK calls to report multiple UFO reports 2245 hrs. 17JA95 over inlet.","61.2180556","-149.9002778","1995","1","17","22","45","1999","11","2"
"anchorage","AK","US","light","900.0","Two hovering lights above Anchorage&#44 Alaska","61.2180556","-149.9002778","2004","12","30","20","0","2005","1","11"
"anchorage","AK","US","light","780.0","Bright Orange light moving slowly across the sky","61.2180556","-149.9002778","2005","1","25","21","50","2005","1","27"
"anchorage","AK","US","light","900.0","Several red lights with no sound ascending to the sky in Alaska","61.2180556","-149.9002778","2012","3","2","19","30","2012","3","13"
"anchorage","AK","US","light","600.0","A strange orange/reddish moving object emitted smaller object and then disappeared over Anchorage Alaska&#33","61.2180556","-149.9002778","2003","2","27","21","10","2003","3","21"
"anchorage","AK","US","light","60.0","White stationary light over the mountains changed to purple then back to white and then back to purple then it fell like a shooting sta","61.2180556","-149.9002778","2012","10","31","20","36","2012","11","4"
"anchorage","AK","US","light","3600.0","Jesus Christ enlighten us.","61.2180556","-149.9002778","2012","9","29","21","20","2012","10","30"
"anchorage","AK","US","other","300.0","Black mass in Anchorage.","61.2180556","-149.9002778","2012","7","25","1","15","2012","8","5"
"anchorage","AK","US","other","30.0","Me and my freinds saw a red light and it whent straight up fast (no plain can move up that fast)then disapered after about 30 sec","61.2180556","-149.9002778","2003","10","22","7","0","2003","10","31"
"anchorage","AK","US","other","7200.0","These Structures were gyrating&#44 twirling&#44 twisting and dancing like a lariat in a ribbon like manner at extremely high speed.","61.2180556","-149.9002778","2005","10","18","1","0","2005","10","20"
"anchorage","AK","US","oval","4.0","Luminescent oval shaped craft flies over Kincaid Park.","61.2180556","-149.9002778","2014","2","21","0","0","2014","3","18"
"anchorage","AK","US","oval","180.0","Was red and orange balls floating and soaring brightly lit all running straight line from north to south","61.2180556","-149.9002778","2013","9","21","21","20","2013","9","30"
"anchorage","AK","US","oval","120.0","we spotted an ovular light emmiting craft with telescopes in the night","61.2180556","-149.9002778","2005","4","18","0","0","2005","5","11"
"anchorage","AK","US","oval","900.0","Driving home after daughters birthday&#44 noticed light ascending from over top of mountain range. Stopped to watch&#44 for it emitted great","61.2180556","-149.9002778","1998","3","15","20","30","1998","6","18"
"anchorage","AK","US","sphere","300.0","black sphere with bright orange spotlight appears on x-mas eve in Alaska.","61.2180556","-149.9002778","2003","12","25","0","0","2004","7","25"
"anchorage","AK","US","sphere","300.0","Five glowing lights traveling at slow speeds without engine noise.","61.2180556","-149.9002778","2012","1","1","19","30","2012","1","12"
"anchorage","AK","US","sphere","120.0","Red lights in line formation coming over the mountains in Anchorage Alaska.","61.2180556","-149.9002778","2012","1","23","19","30","2012","1","24"
"anchorage","AK","US","sphere","20.0","I saw a silver sphere over Anchorage&#44 Alaska&#44 It stopped hovered and then disappeared before my eyes.","61.2180556","-149.9002778","2004","5","28","8","35","2008","3","4"
"anchorage","AK","US","teardrop","180.0","rotating teardrop over trees/highway","61.2180556","-149.9002778","2008","6","23","15","0","2011","5","2"
"anchorage","AK","US","triangle","5.0","Triangular shaped UFO blocks out starlight Anchorage evening sky","61.2180556","-149.9002778","2007","11","5","20","30","2007","11","28"
"anchorage","AK","US","triangle","1800.0","Flashing lights&#44 triangular. Star sized&#44 clear night&#44 2 witnesses.","61.2180556","-149.9002778","2012","10","27","6","0","2012","11","4"
"anchorage","AK","US","triangle","120.0","UFO between our neighbors house and ours in Anchorage&#44 Alaska.","61.2180556","-149.9002778","2012","5","19","20","30","2014","4","11"
"anchorage","AK","US","triangle","900.0","Silent Objects over Anchorage Alaska while northern lights were out.","61.2180556","-149.9002778","2010","10","8","1","30","2010","11","21"
"anchorage","AK","US","triangle","600.0","Low flying triangular craft noticed traveling south along mountain range in Anchorage.","61.2180556","-149.9002778","2002","3","9","8","30","2003","3","21"
"anchorage","AK","US","unknown","300.0","Orange light in sky approaching from southeast.  Steady trajectory.","61.2180556","-149.9002778","2013","12","26","18","21","2014","1","10"
"anchorage","AK","US","unknown","30.0","Weird occurrence over Anchorage","61.2180556","-149.9002778","2013","10","5","2","55","2013","10","14"
"anchorage","AK","US","unknown","600.0","5 orange/red balls equally apart moving south in Ancorage AK at 815ish pm on 1/22/2012","61.2180556","-149.9002778","2012","1","22","20","15","2012","1","24"
"anchorage","AK","US","unknown","60.0","A reddish star like object moved very fast across the sky before dissappearing half-way across.","61.2180556","-149.9002778","2002","1","20","20","0","2002","12","23"
"angoon","AK","US","sphere","600.0","One appeared first at 1:20 am; hovered in place for about two minutes before heading north&#44 was joined by a second light.","57.5033333","-134.5838889","2013","6","5","1","20","2013","7","3"
"auke bay","AK","US","light","2400.0","A large red light between 400ft agl. and up&#44erratically moved in all directions and at varing speeds. A smaller green light departed fr","58.3833333","-134.6597222","1998","9","15","23","30","1998","9","26"
"auke bay","AK","US","light","37800.0","A very bright light&#44 small red glow on top.  Off to the top left a blue/green ray of light.  Every 30 seconds (Aprrox) two white lights","58.3833333","-134.6597222","1998","9","15","23","0","1998","9","26"
"bethel","AK","US","circle","30.0","Orange circle of light moving from SE to NW.","60.7922222","-161.7558333","2012","4","6","22","50","2012","4","18"
"bethel","AK","US","circle","120.0","Bizarre red light(globes) movements in the sky.","60.7922222","-161.7558333","2013","3","3","18","30","2013","4","12"
"bethel","AK","US","disk","90.0","Large fireball-like red/orange disc low in the sky and moving slowly right to left. Soundless.  Clear night.","60.7922222","-161.7558333","2009","12","26","17","30","2010","2","14"
"bethel","AK","US","light","600.0","Orange/Reddish Lights","60.7922222","-161.7558333","2012","3","3","22","15","2012","3","13"
"bethel","AK","US","other","900.0","Possible Bethel UFO sighting","60.7922222","-161.7558333","2009","1","1","1","15","2009","1","10"
"bethel","AK","US","other","120.0","Strange flyover  witnessed","60.7922222","-161.7558333","2002","6","5","23","45","2002","7","1"
"bethel","AK","US","triangle","120.0","I happened to look out my back window and was shocked to see a huge triangular shaped craft at a very high altitude.","60.7922222","-161.7558333","1996","8","15","14","30","1999","2","16"
"bethel","AK","US","triangle","780.0","Triangle shaped and bright orange.","60.7922222","-161.7558333","2014","3","28","11","3","2014","4","4"
"big lake","AK","US","light","180.0","Observer awoke and looked out window&#44 seeing greenish colored light being orbited by smaller white/yellow lights","61.55","-149.8666667","1998","9","22","3","0","1998","9","26"
"butte","AK","US","light","240.0","Clear skies&#44 3 amber lights overhead for 4 minutes fading out or shooting away one by one.","61.5422222","-149.0333333","2014","3","2","1","0","2014","4","11"
"chugiak","AK","US","light","60.0","Lights in sky.  Flying objects.","61.3888889","-149.4819444","2014","3","28","11","30","2014","4","4"
"chugiak","AK","US","rectangle","120.0","Black oblong boxes&#44 connected by what looked like a hose&#44 silently floating at tree top level with no lights about the size of big rigs","61.3888889","-149.4819444","1973","5","15","22","0","2003","9","4"
"clam gulch","AK","US","sphere","1200.0","Lights in sky above Cook Inlet&#44 Alaska.","60.2311111","-151.3936111","2014","3","25","22","0","2014","3","27"
"cold bay","AK","US","fireball","120.0","Fireballs traveling low on horizon at great rate of speed and manueverablilty","55.1858333","-162.7211111","1995","9","20","19","30","2000","2","16"
"cordova","AK","US","disk","18000.0","UFO ALIEN ABDUCTION AND SPACE CRAFT INCOUNTER A DEMENSHONAL SPEED TRAIL WAS LEFT","60.5427778","-145.7575","1974","11","15","9","0","2007","6","12"
"cordova","AK","US","sphere","600.0","the object hovered over the airstrip","60.5427778","-145.7575","2001","12","15","0","0","2011","1","5"
"council","AK","US","oval","15.0","Multiple sightings in Council Alaska possible abuctions of two known persons in the 1980&#39s (1) and 1990&#39s(1)... between August and Febr","64.895","-163.6763889","2003","6","25","0","0","2006","2","14"
"delta junction","AK","US","cigar","900.0","Long Cigar shape w/portholes  bright orange on the ends or edges","64.0377778","-145.7322222","1966","9","15","18","0","2006","3","11"
"delta junction","AK","US","triangle","120.0","2 UFO&#39s bright orange lights in Delta Junction&#44 Alaska","64.0377778","-145.7322222","2013","1","1","1","0","2013","2","4"
"eagle river","AK","US","fireball","600.0","Stationary Silent burning ball of fire from approximately 100 feet.","61.3213889","-149.5677778","2012","4","28","1","0","2012","7","4"
"eagle river","AK","US","light","60.0","Far east of Eagle River&#44 spotted a star and 2 lights in the sky between 2 mountain peaks.  One of the lights was red&#44 one was white.  T","61.3213889","-149.5677778","2000","4","24","23","15","2000","5","3"
"eagle river","AK","US","light","120.0","Bright&#44 orange stationary object flickering in night sky; pieces came off object and fell towards ground.","61.3213889","-149.5677778","2012","10","26","23","10","2012","10","30"
"eagle river","AK","US","light","1200.0","Zig-zaging light moves over north horizon of Alaska town.","61.3213889","-149.5677778","2008","3","31","0","0","2008","3","31"
"eagle river","AK","US","other","10.0","The stealth-shaped object was traveling at low altitude at a high speed with no sound and lights that flashed intermittently.","61.3213889","-149.5677778","2001","10","12","23","8","2001","11","20"
"eagle river","AK","US","other","360.0","Orange lights hovering in v formation&#44 change formation and fade away over the Glenn Hwy.","61.3213889","-149.5677778","2013","12","31","20","28","2014","1","10"
"eagle river","AK","US","oval","900.0","Girlfriend and I&#44 were driving down a remote road&#44 and we wittnessed a oval shaped craft land on top of a mountain.  It was a very clea","61.3213889","-149.5677778","1998","12","26","12","30","2002","9","6"
"eklutna","AK","US","cigar","180.0","Two men approached by a cigar-shaped object in the night sky.","61.4580556","-149.3622222","1936","10","15","17","0","2001","2","18"
"ester","AK","US","flash","1500.0","lights in the sky","64.8472222","-148.0144444","2005","2","26","5","40","2005","4","16"
"fairbanks","AK","US","cigar","30.0","My sister and I were awakened by a flashing bright light. We looked out of the window and saw a hovering cigar shaped object. It stayed","64.8377778","-147.7163889","1969","9","20","23","0","2000","4","26"
"fairbanks","AK","US","cigar","180.0","Me and one of my friends were coming home from sledding when we saw a mettalic&#44 cigar shaped&#44 UFO hovering in the air emitting a blue b","64.8377778","-147.7163889","1993","11","23","11","24","1998","6","2"
"fairbanks","AK","US","circle","300.0","Red lights moving slowly.","64.8377778","-147.7163889","2011","11","11","20","10","2011","12","12"
"fairbanks","AK","US","circle","5400.0","((NUFORC Note:  Possible sighting of Mars.  PD))  Flickering Star like Object Moving Laterally at about 0130 hrs","64.8377778","-147.7163889","2003","8","7","1","30","2003","8","28"
"fairbanks","AK","US","circle","600.0","Extremely bright light circle with vapor release&#44 accompanied by small less bright lights above Fairbanks&#44 AK","64.8377778","-147.7163889","2001","8","27","5","30","2001","10","12"
"fairbanks","AK","US","circle","600.0","Strange orange lights moving unnaturally across the sky.","64.8377778","-147.7163889","2013","10","4","20","0","2013","10","14"
"fairbanks","AK","US","circle","120.0","3 white orbs. 2 in front 1 behind.","64.8377778","-147.7163889","2013","9","24","20","35","2013","9","30"
"fairbanks","AK","US","diamond","180.0","UFO seen over civilian side of Birch Hill.","64.8377778","-147.7163889","2013","10","31","20","30","2013","11","11"
"fairbanks","AK","US","diamond","60.0","Diamond shaped UFO near Fairbanks Airport.","64.8377778","-147.7163889","2013","8","7","21","30","2013","9","30"
"fairbanks","AK","US","disk","300.0","UFO speeding south&#44 westward of Fairbanks.","64.8377778","-147.7163889","2003","11","24","18","32","2003","12","9"
"fairbanks","AK","US","disk","300.0","HUGE SAUCER FLYING INTO FORT WAINRIGHT","64.8377778","-147.7163889","2013","9","5","22","0","2013","9","30"
"fairbanks","AK","US","disk","120.0","Enormous metallic disc in Alaska sky&#44 1949.","64.8377778","-147.7163889","1949","7","1","11","0","2013","12","23"
"fairbanks","AK","US","fireball","300.0","turn around for 1 min with gushing out smoke.","64.8377778","-147.7163889","2002","2","6","0","30","2002","2","22"
"fairbanks","AK","US","fireball","240.0","We were on the porch the orange object went from east to west across the town sat on the west side for 45 seconds then went into space.","64.8377778","-147.7163889","2006","12","31","21","47","2012","12","20"
"fairbanks","AK","US","fireball","180.0","I saw 5 red glowing orbs","64.8377778","-147.7163889","2013","10","4","21","55","2013","10","14"
"fairbanks","AK","US","fireball","120.0","4 Balls of Fire Dance in The Northern Sky","64.8377778","-147.7163889","2013","1","19","21","0","2013","6","2"
"fairbanks","AK","US","formation","300.0","formation of brilliant amber-orange lights completely silent over Fairbanks&#44 AK","64.8377778","-147.7163889","1998","12","15","20","0","2009","12","12"
"fairbanks","AK","US","formation","240.0","Sighting of 5 objects in a PENTAGON formation near Fairbanks&#44 Alaska around 1969","64.8377778","-147.7163889","1969","11","1","19","30","2010","7","19"
"fairbanks","AK","US","light","420.0","2 orange orbs fly south over chena ridge","64.8377778","-147.7163889","2013","9","29","21","30","2013","9","30"
"fairbanks","AK","US","light","600.0","Changing light from bright to dim&#44 to off to blue/red","64.8377778","-147.7163889","2012","10","18","21","30","2012","10","30"
"fairbanks","AK","US","light","600.0","Six orange lights three differnt times from New Years Eve 11 pm to New Years Day 12:30 am.","64.8377778","-147.7163889","2013","12","31","1","0","2014","3","18"
"fairbanks","AK","US","light","4.0","Bright green light","64.8377778","-147.7163889","2009","2","20","22","0","2009","3","19"
"fairbanks","AK","US","light","1200.0","for 20 min. watched 2 sets of stationary equally spaced large round yellow lights&#44 one string of 4&#44 one of 5&#44 blinked out in order.","64.8377778","-147.7163889","2004","3","11","21","30","2004","4","9"
"fairbanks","AK","US","light","120.0","Orange light floating in night sky.","64.8377778","-147.7163889","2013","12","31","23","0","2014","1","10"
"fairbanks","AK","US","light","15.0","&quot;star&quot; in an unknown to me&#44 constellation started moving out of the &quot;formation&quot; and down&#44 then another one went right to left.","64.8377778","-147.7163889","2005","3","4","20","45","2005","5","11"
"fairbanks","AK","US","light","900.0","We saw 6-7 craft move from SE to NW&#44 with very bright orange/yellow lights and no sound.","64.8377778","-147.7163889","2012","2","11","19","10","2012","3","13"
"fairbanks","AK","US","light","600.0","UFO&#39s in Fairbanks&#44 Alaska","64.8377778","-147.7163889","2009","3","31","23","0","2009","4","14"
"fairbanks","AK","US","light","180.0","Unidentified orange lights over Fairbanks Alaska.","64.8377778","-147.7163889","2012","11","22","19","5","2012","12","20"
"fairbanks","AK","US","other","2700.0","Girded Structured UFO with many lights spends 45 minutes hovering over Fairbanks&#44 Alaska on January 13&#44 2005","64.8377778","-147.7163889","2005","1","13","20","0","2006","7","16"
"fairbanks","AK","US","other","2700.0","My UFO Sighting: CE II","64.8377778","-147.7163889","2005","1","13","21","0","2007","10","8"
"fairbanks","AK","US","other","1800.0","It looked like a star but it would move and after a few seconds a red aura would appear around it and emit objects.","64.8377778","-147.7163889","2001","10","11","2","15","2001","10","12"
"fairbanks","AK","US","oval","604800.0","Bright light high above my town&#44 very peculiar looking when viewed through a telescope.  ((NUFORC Note:  Venus??  PD))","64.8377778","-147.7163889","2009","1","24","18","0","2009","3","19"
"fairbanks","AK","US","oval","30.0","Rolling oval&#44 tumbling through the sky. Every rotation&#44 half of the object appeared to be extremely shiny and reflecting sun light. No","64.8377778","-147.7163889","2000","4","2","18","0","2000","4","15"
"fairbanks","AK","US","oval","3.0","A large phlorescent green oval shaped object moving at a strange speed desending on the horizon ended in a large flash","64.8377778","-147.7163889","1998","1","8","22","38","1999","2","16"
"fairbanks","AK","US","oval","10800.0","Very Distant odd luminous light hangs in the Night sky for a number of hours moving slowly&#44Fades n disappears.  ((NUFORC:  Star?? PD))","64.8377778","-147.7163889","2004","9","12","3","0","2004","10","27"
"fairbanks","AK","US","oval","120.0","2 oval shaped bright reddish with yellow to white leading light fire balls in sky over fairbanks.","64.8377778","-147.7163889","2012","12","25","16","30","2013","2","4"
"fairbanks","AK","US","sphere","120.0","Saw hovering objects in eastern night sky over Fairbanks International Airport.","64.8377778","-147.7163889","1999","3","4","21","0","1999","4","2"
"fairbanks","AK","US","sphere","10.0","Flying disk","64.8377778","-147.7163889","2006","2","6","12","0","2006","10","30"
"fairbanks","AK","US","sphere","3600.0","Bright Orb/Sphere with pulsating blue and red lights hovering with jerky motion.  ((NUFORC Note:  Sighting of Sirius??  PD))","64.8377778","-147.7163889","2011","12","24","2","0","2012","1","12"
"fairbanks","AK","US","unknown","2.0","the light was very bright and had a very large vapor trail","64.8377778","-147.7163889","2008","12","29","15","0","2009","1","10"
"fairbanks","AK","US","unknown","1800.0","A Cluster of Fixed White Lights Hovering Over Fairbanks Alaska is Seen From Wal~Mart.","64.8377778","-147.7163889","2004","12","20","20","0","2005","10","20"
"fairbanks","AK","US","unknown","14.0","Brights orange lights flashing&#44 and disappeared out of sky instantly","64.8377778","-147.7163889","2013","12","10","23","15","2013","12","23"
"fairbanks","AK","US","unknown","1200.0","UFO&#39s sighted Fairbanks/Murphy Dome Feb.11&#44 2011 8:00am","64.8377778","-147.7163889","2011","2","11","8","0","2011","2","18"
"fairbanks","AK","US","unknown","120.0","White oblong object moving fast through clear sky and fades into the blue.","64.8377778","-147.7163889","2008","7","3","16","40","2008","7","5"
"fairbanks","AK","US","unknown","120.0","Metallic sounds and bright flash of light - Seen from indoors with blinds shut","64.8377778","-147.7163889","2012","9","3","21","57","2012","9","24"
"fairbanks","AK","US","unknown","1140.0","RADAR INTERCEPT OF UFO BY USAF PILOT IN ALASKA 1954.","64.8377778","-147.7163889","1954","2","1","2","0","2009","1","10"
"girdwood","AK","US","sphere","120.0","25 feet from amber&#44 orange orb [1986]  Alaska.","60.9425","-149.1663889","1986","11","15","14","30","2013","2","4"
"glennallen","AK","US","rectangle","1500.0","Unidentified Bright Light Sitting On Road","62.1091667","-145.5463889","1980","8","5","23","15","2002","10","15"
"glennallen","AK","US","unknown","3600.0","10/15/89 Bright fast moving light over valley west of Glennallen&#44 Alaska","62.1091667","-145.5463889","1989","10","15","22","0","2007","4","27"
"glennallen","AK","US","unknown","12600.0","((HOAX??))  Aliens and UFOs on Halloween night near HAARP&#33&#33&#33","62.1091667","-145.5463889","2005","11","1","0","30","2011","10","10"
"haines","AK","US","diamond","1800.0","A bright multi-color flashing object soared across night sky&#44 until it made an abrupt stop&#44 only to roam around in any direction","59.2358333","-135.445","2012","2","10","18","0","2012","3","13"
"healy","AK","US","light","3600.0","Objects in night sky over Healy&#44 AK moving at high speeds and changing directions instantaneously.","63.8569444","-148.9661111","2009","9","3","22","30","2009","12","12"
"homer","AK","US","fireball","5.0","Approx. 3:30 AM on the morning on April 24th four male adults driving alongside Kachamak Bay&#44 in Homer&#44 AK.","59.6425","-151.5483333","2007","4","24","3","0","2007","4","27"
"homer","AK","US","fireball","300.0","Saw reddish orange circles in the sky over the bay in Homer&#44 AK.","59.6425","-151.5483333","2012","12","19","19","0","2012","12","21"
