"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"new york city","NY","US","flash","3.0","flashing lights zig-zag","40.7141667","-74.0063889","2000","5","1","1","0","2003","10","31"
"new york city","NY","US","flash","1.0","I was driving home one night at 2:15 am after work with a friend. We were going over the Brooklyn Bridge from Manhattan and about half","40.7141667","-74.0063889","2006","11","20","2","15","2006","12","14"
"new york city","NY","US","flash","1.0","an immensely extraordinary giant flash of light in the western sky above manhattan","40.7141667","-74.0063889","2006","11","21","0","30","2008","1","21"
"new york city","NY","US","formation","1800.0","3 to 13 UFOs over Citibank building in Queens NYC in formation for about 20minutes.  ((NUFORC Note:  Possible hoax.  PD))","40.7141667","-74.0063889","2007","10","24","6","12","2007","11","28"
"new york city","NY","US","formation","120.0","Formation of moving lights over Manhattan","40.7141667","-74.0063889","2003","7","17","21","19","2003","7","23"
"new york city","NY","US","light","3600.0","bright&#44 blue light&#44 high in sky&#44 glowing like flame","40.7141667","-74.0063889","2001","9","26","0","4","2001","10","12"
"new york city","NY","US","light","3000.0","5:00 AM Monday Sept. 6&#44 2004 - 13 orbs of light over 8th Avenue at 26th St. in Manhattan ((NUFORC Note:  Venus and stars??  PD))","40.7141667","-74.0063889","2004","9","6","5","0","2004","9","9"
"new york city","NY","US","light","300.0","about 7 flying objects above New York Sky","40.7141667","-74.0063889","2010","10","3","22","0","2010","11","21"
"new york city","NY","US","light","40.0","star like&#44 zig zag flight","40.7141667","-74.0063889","2008","5","16","1","55","2008","6","12"
"new york city","NY","US","light","2400.0","fast moving lights jumping all over Manhattan sky","40.7141667","-74.0063889","2001","11","1","19","0","2007","8","7"
"new york city","NY","US","light","4.0","new york WTC 09/30/01","40.7141667","-74.0063889","2001","9","30","1","53","2001","10","12"
"new york city","NY","US","light","240.0","Flying object with large bright light-The object was moving rapidly and changed to at least 4 different colors. MARCH 31&#44 2014 NYC","40.7141667","-74.0063889","2014","3","31","21","25","2014","4","4"
"new york city","NY","US","light","1800.0","bright light of oval shaped object hovers in sky over Manhattan in early morning --lasted about half hour ((NUFORC Note:  Venus.  PD))","40.7141667","-74.0063889","2007","10","12","5","30","2007","11","28"
"new york city","NY","US","light","10800.0","5 LIGHT THAT LOOKED LIKE STARS MOVING UP AND DOWN ON LIGHT AT A TIME","40.7141667","-74.0063889","1994","9","1","2","0","2011","5","2"
"new york city","NY","US","light","7200.0","Brilliant starlike object (Unidentified Flying Object) visits south of Manhattan","40.7141667","-74.0063889","2002","6","24","20","15","2002","7","1"
"new york city","NY","US","light","20.0","out my window in nyc i saw two very distinct small white lights in the sky moving like butterflys together","40.7141667","-74.0063889","2005","2","10","19","50","2005","4","16"
"new york city","NY","US","light","1200.0","3 NYC professionals saw an oval&#44 slightly green glow that stood still in the sky ((NUFORC Note:  Missile launch.  PD))","40.7141667","-74.0063889","2004","8","31","21","0","2004","9","1"
"new york city","NY","US","light","120.0","brownish lights forming triangle shape","40.7141667","-74.0063889","2003","4","13","22","0","2003","4","22"
"new york city","NY","US","light","7200.0","We were followed by 4 dancing lights for over 70 miles","40.7141667","-74.0063889","1996","5","6","20","0","2003","6","18"
"new york city","NY","US","light","7200.0","Bright light appears over NYC  ((NUFORC Note:  Sighting of Venus or &quot;twinkling star??&quot;  PD))","40.7141667","-74.0063889","2007","10","28","5","0","2007","11","28"
"new york city","NY","US","light","900.0","Strange lights above New York City","40.7141667","-74.0063889","1997","3","10","19","30","1999","1","28"
"new york city","NY","US","light","10.0","An erraticly moving dot in the sky","40.7141667","-74.0063889","2001","11","11","1","0","2001","11","20"
"new york city","NY","US","light","600.0","I saw a light under our plane but above the city below us.","40.7141667","-74.0063889","2001","8","5","3","0","2002","8","16"
"new york city","NY","US","light","1.2","Bright White High Speed Light over Newark New Jersey/New York Harbor/Staten Island Area","40.7141667","-74.0063889","1993","2","26","5","0","2008","10","31"
"new york city","NY","US","light","60.0","Late one evening&#44 on my way home from work&#44 I ran into a few old friends. We started talking about the good old days and hours passed w","40.7141667","-74.0063889","1995","10","13","6","30","2003","3","21"
"new york city","NY","US","light","7200.0","I saw two seperate lights that turned invisible and into airplanes.","40.7141667","-74.0063889","2007","5","14","19","30","2007","6","12"
"new york city","NY","US","light","2700.0","2 lights stationary in the sky with unusual air traffic in area","40.7141667","-74.0063889","1999","2","22","19","0","1999","4","2"
"new york city","NY","US","other","2.0","NTSB report of anomalous object near 747 aircraft.","40.7141667","-74.0063889","1997","8","7","17","7","2000","4","1"
"new york city","NY","US","other","5.0","UFO appears to be a metal looking creature with many antennas and a hole that has an opening appearing to be either the nose or mouth.","40.7141667","-74.0063889","2012","6","12","3","0","2012","6","14"
"new york city","NY","US","other","2700.0","three light U.F.O.&#39s in the night","40.7141667","-74.0063889","1993","7","4","3","0","2002","7","1"
"new york city","NY","US","other","3.0","A single green light going very fast and disapearing","40.7141667","-74.0063889","2003","9","6","0","50","2003","9","9"
"new york city","NY","US","other","1200.0","2 Silver orbs very high altitude (EAST) . Observed across Hudson  near wtc.","40.7141667","-74.0063889","2010","9","11","15","0","2010","11","21"
"new york city","NY","US","other","600.0","Weird collection of lights hovers over Manhattan in April 1989 then glides away","40.7141667","-74.0063889","1989","4","19","20","0","2007","4","27"
"new york city","NY","US","oval","15.0","On July 27&#442001 I saw lights that outlined a large oval from which three other bright white lights detached and flew away. from","40.7141667","-74.0063889","2001","7","27","2","55","2001","8","5"
"new york city","NY","US","oval","6.0","Silver&#44 round globes&#44 moving due East  in New York City","40.7141667","-74.0063889","2007","1","26","1","16","2007","2","1"
"new york city","NY","US","oval","300.0","small black oval&#44 moving extremely slowly in broad daylight&#44 about 6 or 7 stories off ground","40.7141667","-74.0063889","2001","3","1","10","0","2005","5","24"
"new york city","NY","US","oval","1080.0","Unknown object Over The Empire State Building","40.7141667","-74.0063889","2009","10","14","21","37","2009","12","12"
"new york city","NY","US","oval","900.0","good and true info. 500 Lights On Object0: Yes","40.7141667","-74.0063889","1950","1","2","0","0","2007","4","27"
"new york city","NY","US","oval","60.0","Glowing red/orange light near NYC","40.7141667","-74.0063889","2009","8","1","0","10","2009","8","27"
"new york city","NY","US","rectangle","960.0","New York City - 9/8/2000","40.7141667","-74.0063889","2000","9","8","12","30","2000","9","17"
"new york city","NY","US","rectangle","900.0","slow moving object in fast paced NYC","40.7141667","-74.0063889","2000","9","8","12","30","2000","9","17"
"new york city","NY","US","sphere","120.0","Silver orbs hanging in the eastern sky.","40.7141667","-74.0063889","2010","7","24","18","30","2010","8","24"
"new york city","NY","US","sphere","2.0","a probe or craft about a foot and a half in size whizzed over my face as i searched the sky above my face about 12 ft.","40.7141667","-74.0063889","2009","5","20","20","0","2009","12","12"
"new york city","NY","US","sphere","300.0","a brilliant low flying green star was my last sighting.","40.7141667","-74.0063889","2009","5","20","20","0","2009","8","5"
"new york city","NY","US","sphere","14400.0","Manhattan skyline UFO on night of the blackout  ((NUFORC Note:  Sighting of Mars??  PD))","40.7141667","-74.0063889","2003","8","14","21","0","2003","8","28"
"new york city","NY","US","sphere","120.0","I was very young at the time but i remember the account clearly&#44 so dose my brother. It happend one night that my parents had a getogth","40.7141667","-74.0063889","1985","10","22","20","0","2003","7","16"
"new york city","NY","US","sphere","1500.0","4 light appeard behind the president during address to the nation on 9-11-02","40.7141667","-74.0063889","2002","9","11","21","0","2002","9","13"
"new york city","NY","US","sphere","120.0","I was celebreating with my friends&#44 when I saw spheres flying around.  I was ontop of my friends building&#44  I can assure you that it wa","40.7141667","-74.0063889","2000","1","1","0","1","2000","3","7"
"new york city","NY","US","sphere","120.0","UFO over New York City on September 11&#44 2001","40.7141667","-74.0063889","2001","9","11","12","0","2009","3","19"
"new york city","NY","US","sphere","900.0","small&#44 glowing spheres over new york city&#44 during the day on new year&#39s eve","40.7141667","-74.0063889","2006","12","31","14","20","2007","6","12"
"new york city","NY","US","sphere","600.0","Dark red sphere zig zaged then disappeared","40.7141667","-74.0063889","2012","11","12","22","20","2013","2","18"
"new york city","NY","US","sphere","3600.0","sphere floating above NY vanishes after bright flash","40.7141667","-74.0063889","2001","9","11","5","0","2002","5","14"
"new york city","NY","US","teardrop","600.0","glowing lights lead the way","40.7141667","-74.0063889","1957","6","30","12","0","2006","2","14"
"new york city","NY","US","teardrop","600.0","It was mat black and moved very slow West towards the Hudson River","40.7141667","-74.0063889","2007","10","15","18","0","2008","8","12"
"new york city","NY","US","triangle","300.0","Over 28th &amp; Lexington Ave&#44  A Huge&#44 hovering&#44  triangleish shape hovering probably over 1000 feet above crowd including 4 NYC Cops","40.7141667","-74.0063889","1995","12","18","20","0","2003","3","21"
"new york city","NY","US","triangle","180.0","8/29/04 1:30pm Eastern -Triangle over Empire State Building with protests below.","40.7141667","-74.0063889","2004","8","29","13","30","2004","9","9"
"new york city","NY","US","triangle","180.0","Black&#44 unidentifiable&#44 triangular object seen flying over Hudson River/Manhattan at night.","40.7141667","-74.0063889","2000","11","18","1","30","2004","6","18"
"new york city","NY","US","triangle","20.0","Triangular Bright White Object Over NYC  Moving West to East  4:42 am.","40.7141667","-74.0063889","2003","5","20","4","43","2003","5","27"
"new york city","NY","US","triangle","120.0","Scary Situation Over The Hudson.","40.7141667","-74.0063889","2004","1","27","4","0","2004","1","31"
"new york city","NY","US","triangle","1200.0","Triangular Starlike Object/Craft at the 2002 NYC 4th of July East River Fireworks","40.7141667","-74.0063889","2002","7","4","20","48","2002","7","26"
"new york city","NY","US","triangle","15.0","A triangular object moving quietly&#44 larger than anything I&#39ve ever seen. And&#44 to close&#44 not to make noise&#33&#33","40.7141667","-74.0063889","1999","9","4","20","0","2001","8","5"
"new york city","NY","US","triangle","60.0","Triange shaped object moving across the sky in New York City on a Lunar eclipse","40.7141667","-74.0063889","2003","11","8","20","15","2003","11","11"
"new york city","NY","US","triangle","45.0","Triangular shaped object&#44 bright white on top and fire red on the bottom. It hovered 5&#44000 agl above hudsoon river nyc","40.7141667","-74.0063889","2000","6","19","18","30","2001","1","3"
"new york city","NY","US","unknown","10800.0","Alien working in a store in a busy neigborhood blending in with us.","40.7141667","-74.0063889","1989","6","1","23","0","2007","8","14"
"new york city","NY","US","unknown","2.0","12:11am small greenish streak moving very fast through the sky over Lower Manhattan&#44 traveling west","40.7141667","-74.0063889","2009","3","31","0","11","2009","4","14"
"new york city","NY","US","unknown","15.0","Flying in a southwest flight at 30&#44000 feet I look down at NYC and see a strange translucent cloud that distorted the lights below it.","40.7141667","-74.0063889","2009","10","9","19","30","2009","12","12"
"new york city","NY","US","unknown","900.0","Orbs over Manhattan","40.7141667","-74.0063889","2009","1","5","20","30","2009","1","10"
"new york city","NY","US","unknown","900.0","Sighting of large object over NYC","40.7141667","-74.0063889","2008","2","7","6","33","2008","2","14"
"new york city","NY","US","unknown","12.0","something dull&#44 fast&#44  wingless&#44 and bl streaks due north from manhattan / lower hudson valley","40.7141667","-74.0063889","2007","12","24","2","0","2008","3","4"
"new york mills","NY","US","flash","600.0","A dome-shaped object with green and red flashing lights was observed by 3 family members in suburban Utica&#44NY","43.1052778","-75.2916667","2002","7","29","22","15","2002","7","30"
"newark valley","NY","US","light","600.0","Bright light in sky moving back and forth and then disapeared","42.2236111","-76.1836111","2008","8","16","5","45","2008","10","31"
"newburgh","NY","US","changing","300.0","15-20 tiny points of light moving over Newburgh&#44 NY.","41.5033333","-74.0108333","2010","12","8","21","20","2011","1","5"
"newburgh","NY","US","circle","1500.0","3/24/84 Newburgh NY  circle  25min One large mass. Longer than a football field. Saw it for 25min.","41.5033333","-74.0108333","1984","3","24","8","0","2004","9","29"
"newburgh","NY","US","circle","1200.0","Fight paths  were unnatural and closer than planes would safely fly near each other no sound of engine","41.5033333","-74.0108333","2005","11","9","4","50","2005","12","16"
"newburgh","NY","US","cone","20.0","Unidentified light emmiting cone shaped object spotted hovering over Newburg&#44  NY ((NUFORC Note:  Missile launch.  PD))","41.5033333","-74.0108333","2009","9","19","19","55","2009","12","12"
"newburgh","NY","US","diamond","300.0","very low flying diamond making no sounds","41.5033333","-74.0108333","1991","6","30","22","0","2007","10","8"
"newburgh","NY","US","diamond","120.0","huge&#44triangle front view&#44diamond back view&#44hovering&#44 two bright lights in front&#44silent&#446 witnesses","41.5033333","-74.0108333","2005","7","23","22","0","2005","9","2"
"newburgh","NY","US","disk","300.0","Newburgh ny has visiters","41.5033333","-74.0108333","1993","6","1","17","0","2010","2","14"
"newburgh","NY","US","disk","600.0","Stationary UFO in Newburgh Upstate New York 1975.  ((NUFORC Note:  Date corrected to November 15&#44 1977.  PD))","41.5033333","-74.0108333","1977","11","15","1","0","2007","10","8"
"newburgh","NY","US","flash","5.0","Myself and a co-worker witnessed a bright metallic saucer shaped object in the morning while driving on the NYS thruway.","41.5033333","-74.0108333","2008","6","11","7","35","2008","7","5"
"newburgh","NY","US","light","45.0","Two bright lights in the evening sky.  Small one trailered thee large light approx 500 feet.Direction ESE. ((NUFORC Note:  ISS??  PD))","41.5033333","-74.0108333","2007","6","20","21","23","2007","8","7"
"newburgh","NY","US","light","30.0","On 5/6/06 at 10:20 PM we spotted a big round ball of light moving swifly across the sky in Newburgh&#44 NY.","41.5033333","-74.0108333","2006","5","6","22","20","2006","5","15"
"newburgh","NY","US","other","300.0","Huge object hovering over New York","41.5033333","-74.0108333","2008","1","21","4","0","2008","2","14"
"newburgh","NY","US","other","1200.0","Two bright clouds fall from sky over Newburgh&#44NY.","41.5033333","-74.0108333","2012","3","27","5","5","2012","5","13"
"newburgh","NY","US","triangle","300.0","On 2/17/12 a Massive burning flash turned into a triangular ship in Newburgh NY.","41.5033333","-74.0108333","2012","2","17","23","0","2012","3","13"
"newburgh","NY","US","triangle","180.0","Early Morning Lights w/Methodical Flying Speed","41.5033333","-74.0108333","2008","1","17","6","4","2008","1","21"
"newfield","NY","US","fireball","10.0","green fireball in upstate new york","42.3619444","-76.5911111","2004","2","22","20","4","2004","3","2"
"niagara falls","NY","US","cigar","1200.0","Object viewed from observation tower at Niagara Falls NY&#44 cigar shaped&#44 with row of lights on side and light on each end.","43.0944444","-79.0569444","2009","8","27","22","0","2009","12","12"
"niagara falls","NY","US","circle","60.0","Orange light circle seen by four people in Niagara Falls.","43.0944444","-79.0569444","2013","9","28","21","0","2013","9","30"
"niagara falls","NY","US","circle","90.0","I was going to pick up tile for a job and On My way back to work traveling down porter rd. I wittnessed a circler yellow or green light","43.0944444","-79.0569444","2012","4","18","10","30","2012","5","13"
"niagara falls","NY","US","fireball","300.0","A bright yellow point of light surrounded by distinct orange sphere moving north to south.","43.0944444","-79.0569444","2012","9","10","20","20","2012","9","24"
"niagara falls","NY","US","flash","180.0","orange glowing object","43.0944444","-79.0569444","1976","6","1","20","0","2001","4","1"
"niagara falls","NY","US","formation","30.0","While walking with two friends in single file. First in line stopped and said something to second friend who was also second in line wi","43.0944444","-79.0569444","1993","7","12","23","30","1999","4","2"
"niagara falls","NY","US","formation","10.0","6 orange lights in formation seen flying north along the Niagara River over the falls at extreme speed","43.0944444","-79.0569444","2012","3","14","23","15","2012","3","16"
"niagara falls","NY","US","light","7200.0","This very delayed report is the result of just finding your site as received a link from a friend.Let me preface this with an obser","43.0944444","-79.0569444","1979","7","18","21","0","2007","11","28"
"niagara falls","NY","US","sphere","60.0","It was a stationary&#44 hovering globe of light that illuminated the night sky.","43.0944444","-79.0569444","2011","2","12","5","30","2011","12","12"
"niagara falls","NY","US","teardrop","30.0","Teardrop-glowing ever so slightly","43.0944444","-79.0569444","2001","9","15","0","5","2001","10","12"
"niagara falls","NY","US","triangle","120.0","triangular craft moving just above the tree tops and telephone lines. Seen but different witnesses a block apart at the same time.","43.0944444","-79.0569444","1974","8","15","20","0","2004","10","27"
"niles","NY","US","fireball","30.0","3 Fireballs Spotted in Triangle Formation Spotted in Niles NY 8:44pm 08/20/11","42.8375","-76.4138889","2011","8","20","20","44","2011","8","21"
"niskayuna","NY","US","disk","180.0","Pulsing lights move across the sky","42.7797222","-73.8461111","2012","3","19","20","20","2012","5","13"
"niskayuna","NY","US","light","8.0","Bright white light / Extreme Acceleration","42.7797222","-73.8461111","2012","6","16","23","47","2012","7","4"
"niskayuna","NY","US","other","120.0","The craft did not look or act like a plane and was silent as it first hovered then moved through sky just above the trees.","42.7797222","-73.8461111","2013","11","4","21","50","2013","11","11"
"nissequogue","NY","US","sphere","180.0","round silver object hovering over long island bay during hurricane Irene","40.9038889","-73.1983333","2011","8","28","14","27","2011","10","10"
"niverville","NY","US","light","60.0","Two lights seen in eastern sky &#44upstate ny","42.4408333","-73.6613889","2012","2","5","18","30","2012","2","10"
"norfolk","NY","US","light","600.0","three crafts viewed appearing and reappearing at a rapid pace","44.8008333","-74.9913889","2003","9","9","21","0","2003","9","12"
"north babylon","NY","US","circle","43.0","UFO Sighting&#44 I saw an Orange ball that appeared on the side of my house moving in a north west direction. It was a bright orange color","40.7163889","-73.3222222","2012","6","15","23","48","2012","6","20"
"north babylon","NY","US","circle","120.0","UFO Sighting on Long Island&#44NY","40.7163889","-73.3222222","2009","9","3","19","30","2009","12","12"
"north babylon","NY","US","circle","600.0","Round yellow orange fiery ball looked like a candle inside a bubble. Came over my backyard from northwest to southeast no sound at all.","40.7163889","-73.3222222","2012","6","23","21","15","2012","7","4"
"north babylon","NY","US","light","900.0","2 sperate sighting I will never forget&#33","40.7163889","-73.3222222","2011","6","26","23","30","2012","3","13"
"north hudson","NY","US","disk","120.0","Full View of structure","43.9525","-73.7288889","1982","10","15","20","0","2004","1","17"
"north hudson","NY","US","formation","30.0","Saw a string of white lights extending into the sky at  45-75 degree angle above mountains in Essex county.","43.9525","-73.7288889","2006","2","10","19","30","2006","3","11"
"north java","NY","US","triangle","600.0","three lights flew overhead at night","42.6836111","-78.3380556","2002","7","1","23","0","2006","10","30"
"north massapequa","NY","US","fireball","30.0","Fireball seen in sky over long island.","40.7008333","-73.4625","2012","7","13","21","0","2012","8","5"
"north massapequa","NY","US","fireball","120.0","My son and I were travelling north heading home at approximately 9:00 pm.  We were about to turn west onto our street when we saw what","40.7008333","-73.4625","2011","8","11","20","48","2011","8","21"
"north merrick","NY","US","oval","20.0","there was a very large oval shaped object with a bright red glowing bottom","40.6911111","-73.5636111","2008","5","24","0","0","2008","7","5"
"north sanford","NY","US","circle","5.0","Round orange fast moving object in straight line with glowing tail.","42.1547222","-75.4527778","2010","11","12","21","0","2010","11","21"
"north tonawanda","NY","US","chevron","3600.0","7 lights in a chevron shape not sure it was one object lighted or 7 seperate ones","43.0386111","-78.8644444","1985","6","1","22","0","1999","2","16"
"north tonawanda","NY","US","disk","60.0","Sighting witnessed during Persaides meteor shower.","43.0386111","-78.8644444","1985","8","12","0","42","1999","1","28"
"north tonawanda","NY","US","fireball","120.0","Bright&#44 fast moving&#44 orange grow is the northern night sky in western New York.","43.0386111","-78.8644444","2012","9","7","20","30","2012","9","24"
"north tonawanda","NY","US","fireball","120.0","Fireball in sky very  decsending  very low then rose in sky till it disapeared.","43.0386111","-78.8644444","2012","9","29","20","0","2012","10","30"
"north tonawanda","NY","US","formation","20.0","About 20 Metalic Objects (No Lights) Moving NE Changing Formation Moving Very Fast","43.0386111","-78.8644444","2002","1","16","0","10","2002","1","29"
"north tonawanda","NY","US","light","2.0","Headed toward Canada","43.0386111","-78.8644444","2008","11","2","20","0","2009","1","10"
"north tonawanda","NY","US","other","120.0","Bell shaped craft in no hurry sight sees Niagra Falls &amp; Buffalo","43.0386111","-78.8644444","2013","5","27","21","18","2013","6","2"
"north tonawanda","NY","US","other","900.0","lighted stealth-like craft with white searching beam sighted flying low near Erie Barge canal&#44 North Tonawanda","43.0386111","-78.8644444","2000","12","4","21","40","2000","12","9"
"north tonawanda","NY","US","triangle","1200.0","4 objects appeared in the eastern sky approx 30 degrees above the horizon near jupiters position at the time.they were very bright as t","43.0386111","-78.8644444","2010","9","5","20","50","2010","11","21"
"north tonawanda","NY","US","triangle","90.0","Low slow silent over houses&#44hand glider shaped&#44 1.5 x as big&#44 5&#39 thick&#44 round edges&#44dirty yellow&#44lit from inside like candle thru wax p","43.0386111","-78.8644444","1997","5","24","22","15","1999","11","2"
"north woodmere","NY","US","unknown","4.0","Invisible&#44 Helicopter-Like&#44 Strange-Sounding Flyby","40.65","-73.7244444","2011","8","25","16","0","2012","2","3"
"northport","NY","US","diamond","30.0","Orange orb leading d diamond shaped glowing orange with green white lights in middle heading N over Eaton&#39s Neck&#44 NY.","40.9008333","-73.3436111","2014","1","12","0","5","2014","1","16"
"northport","NY","US","fireball","600.0","Large white orb of light hovering/slowly drifting across the sky","40.9008333","-73.3436111","2012","8","24","7","30","2012","9","24"
"northport","NY","US","fireball","60.0","Oval fireball moving in straight line no sound no jet stream.","40.9008333","-73.3436111","2013","5","31","22","30","2013","6","2"
"northport","NY","US","formation","60.0","series of  white lights over oak street","40.9008333","-73.3436111","2008","6","26","11","0","2008","7","5"
"northport","NY","US","light","10.0","Unexplainable bright light in the sky in Long Island Ny.","40.9008333","-73.3436111","2008","12","29","18","40","2009","1","10"
"northport","NY","US","light","600.0","Four circular hazy lights circling and criss-crossing in the sky for 5-10 min.","40.9008333","-73.3436111","2012","7","10","23","0","2012","8","5"
